path,sha256,price,availability,aggregateRating,reviewRating,datePublished,dateModified,priceValidUntil,citation,amazon_image_unsplash_fallback,invalid_jsonld
guias/setup-gamer-completo-3000-reais.html,f90ea68772dc41037ed374499222a9209872d37851e75f4a9d70a523beedaad4,0,0,0,0,0,0,0,0,0,0
guias/ssd-vs-hd-gamer-2026.html,a05de53ba4608c01e3da378ba3b4f2daa66d277339edb841aacc65ad2ddd22cb,0,0,0,0,0,0,0,0,0,0
index.html,3c84b8d53198593cc4686d021b751747bc2af65acbb2913536656bfa0b2013b6,0,0,0,0,0,0,0,0,0,0
metodologia.html,78e12ae59396c8e72998c74e1277f5b4fd93d64176b284383a55be3e0e9fc834,0,0,0,0,0,0,0,0,0,0
monte-seu-setup.html,da9efd8af88859abc297eeaaff548b8d0fa79c00aeccff404d0c95f6af95deb1,0,0,0,0,0,0,0,0,199,0
politica-de-privacidade.html,91359161f48288463fe8abe7024228ab8cf908cfbf71019af57bc97e3b55e332,0,0,0,0,0,0,0,0,0,0
recomendados/index.html,fdba334e40f00a91ea5d9cb0cd7e8b23ab6756abd58d98b0cd4f2cfe76dea9a8,0,0,0,0,0,0,0,0,0,0
review/1506720080.html,1dca1de26f0de5b608b085e0ae8bdb7231a19caffb443b5a7e162e56b6ec76d4,1,1,1,1,0,0,0,0,5,0
review/1506720099.html,40378a6eea121002655d07fc66b6a2a7d68f331e37860eb7673542b2beadf6c6,1,1,1,1,0,0,0,0,5,0
review/1913330036.html,d9ba15a720c8680d92468f8f33dce4a1217f4b00a158a4337f5edf89e2e51842,1,1,1,1,0,0,0,0,5,0
review/9354717276.html,8c3752b8c13bdfa17c09e392f3652566038b08983494b24e3bf7c46e04babec7,1,1,1,1,0,0,0,0,5,0
review/B000UXZQ42.html,86f252760195ac04f380ec942ae9c577dfe3b959dbeebf65afa9bab037aca234,1,1,1,1,0,0,0,0,5,0
review/B003O6EBRA.html,41f31105eb19e0ea68cfc38596877e261c5575aa9ea19604b3459b057c5444cb,1,1,1,1,0,0,0,0,5,0
review/B003VAHYQY.html,fa0f72c263098bc2316d399e2ae7f9aca93369124246fe531d1ff0b0813e7118,1,1,1,1,0,0,0,0,5,0
review/B0050SWALO.html,cee57858c0e12b3845f3465e7c34f5f8f4634f8106863ffd934bd4c1af6026f6,1,1,1,1,0,0,0,0,5,0
review/B007RMH1WY.html,3a007cca1377841eeea95b431c0f5a1389d6aa228eef75dfc11b24834d15af87,1,1,1,1,0,0,0,0,5,0
review/B007VU27T4.html,63f44d095b79fab1c458cc2186b39dca18f79a664a326a12af4cc04b812424f9,1,1,1,1,0,0,0,0,5,0
review/B007XVTR5S.html,f3576a10cbe9a5b50b49971ee97ff9c60c067048881f76ae471f8d56798843a2,1,1,1,1,0,0,0,0,5,0
review/B0088PUEPK.html,9930e3585fa1861360ccf9d26f312a03f6a6c496bb69217cbff17af14459461a,1,1,1,1,0,0,0,0,5,0
review/B00995248I.html,134526b6e4b9e5a1d3b0a1590d1af91c9675196041b44c1ff36862880123b684,1,1,1,1,0,0,0,0,5,0
review/B00BGA9V2Q.html,6f7c5338e30ac54459665e2f8fa471ced4e0d4943c3567baa93ae57cd96793f9,1,1,1,1,0,0,0,0,5,0
review/B00BMFIXZG.html,c297a0afcc425a34512da3e122cf42f720e0d5651ce4c33f72c0ee48cb4082b5,1,1,1,1,0,0,0,0,5,0
review/B00ELBQIKA.html,42fbe897994b00bd8343e5a2ed6b9051141fdfe67a5c15d987bafc1efcbd54ae,1,1,1,1,0,0,0,0,5,0
review/B00ELBQK1W.html,09c353cfd4575574cc0e0815ba9acd904020f86d0dfc0b3da055ae77816b432c,1,1,1,1,0,0,0,0,5,0
review/B00EUQ1TVE.html,3890176be56d383fe0028f1217b4ebf236b7b12da3b935a668405243406b7e83,1,1,1,1,0,0,0,0,5,0
review/B00KAEITQ8.html,f22a98c42fb21fdb4ae8f767dcfefdd98b26275e01f5a7c1bd0c32cba4f48309,1,1,1,1,0,0,0,0,5,0
review/B00LI4O9EA.html,9908219520cc62897837f069249c888aae7a27da42b9f8f97f6eb3c0da901219,1,1,1,1,0,0,0,0,5,0
review/B00RLAKUQ6.html,e6c610c4e5fb3aaf3d70e5d62469b2ef642dd10a51da93414f69974ee19d993f,1,1,1,1,0,0,0,0,5,0
review/B00V4BGD00.html,f971c1b765acac2d8f25592301271fb5cf5ede8c083a2b02704c29f7522abbd7,1,1,1,1,0,0,0,0,5,0
review/B00Z0DOXEQ.html,17a050b719499e4d5e4a7c298f6f64f11e555c9aadfa39f7ed1e24fd4a14d1e1,1,1,1,1,0,0,0,0,5,0
review/B0140Z6T3W.html,7e52d48d466e91deb3f285ff1743e20191ad40a3b1ca58753479d8e6045a4c45,1,1,1,1,0,0,0,0,5,0
review/B0143UM4TC.html,1c54fb83dfe41a1fd6caba9ee39b6e77aa9a114e33ee0ecb6955dcafe703b2e0,1,1,1,1,0,0,0,0,5,0
review/B014W3EM2W.html,a58cfaa5c2252d22ff67346d5b9405fcc0733f2542d4585efc84e8f413e15b13,1,1,1,1,0,0,0,0,5,0
review/B017RBNOI4.html,fd76aef72fa49c396c2cfdae6c119d4e1150469a57dceb195a19ee8b54198d26,1,1,1,1,0,0,0,0,5,0
review/B019FRBHZ0.html,e3560fd1103d312b160470e3ca3a606c5d8ad1b3344bc4ab0bddef0c5f4b0573,1,1,1,1,0,0,0,0,5,0
review/B01BGZES1Y.html,2067f728216b4f2e164f6370d611b32ffa428b2ba422a8947b7a16a091532734,1,1,1,1,0,0,0,0,5,0
review/B01D2BAEMM.html,d6c8e620e74f5ff148bd9de58f7241ee608fe494008fb463724259850881c375,1,1,1,1,0,0,0,0,5,0
review/B01EMXO3DK.html,617ec2c41712e33784a229e79c5ce5cb2572a23d1d372e8d12024d8fc6a5d4ad,1,1,1,1,0,0,0,0,5,0
review/B01F9G43WU.html,af966f0289d28dde2a0d87fa635fc00c1509508be3599c6ab7120b6bd39def1d,1,1,1,1,0,0,0,0,5,0
review/B01FYDU8X6.html,f3160ec710135f8d1396f2deb15269710cf7974f30c5ee09a1ff0ed628b8cb8f,1,1,1,1,0,0,0,0,5,0
review/B01IE03EQO.html,94cae2e2f1a39c6ddd96b047ab0393e968db868b7dcf45af41c3030be59dd36d,1,1,1,1,0,0,0,0,5,0
review/B01IEKG484.html,e32caf3968a6e79b0ce8a7f48f02334253c4430cd0ce5eceabdf1b2546c56d0e,1,1,1,1,0,0,0,0,5,0
review/B01M275W1G.html,3b4775f5444abc9e51c723a0bf56aaff0970e2608b74e58b77dfe23406635f99,1,1,1,1,0,0,0,0,5,0
review/B01MS6MO77.html,9e46fe6e3c6f57921c21c7bdb849839d18d3f655db3e17c71dd66019248129de,1,1,1,1,0,0,0,0,5,0
review/B01MS7YUA7.html,ee57a31f4e332919536f1c3f1626525e9c58a48b9a70fddfd746456122b4d155,1,1,1,1,0,0,0,0,5,0
review/B01MTTMPKT.html,749e97f65f4c96bea75c94484bb4c29581519a86f6a92ec911086d16acfba3f6,1,1,1,1,0,0,0,0,5,0
review/B01N0TQPQB.html,2edc299dbe8e34708f2e07f913e65d538599c9effd640978a790516edab45f3d,1,1,1,1,0,0,0,0,5,0
review/B01N1037CV.html,12a9be37c564c83d84e7784eb705f4fee12bec1b074fca49686dcdfad68b95df,1,1,1,1,0,0,0,0,5,0
review/B01N1081RO.html,c8652dd72a18f57c6c684c801a82cda8b3fba779fbd3a01ac1c6ef3723da4c10,1,1,1,1,0,0,0,0,5,0
review/B01N5IB20Q.html,0e4510ee61ce14dda82a47772fb3251f8ab74d80be75092778804a7586903127,1,1,1,1,0,0,0,0,5,0
review/B06XNRXCV6.html,1697a31463cf1c6d6ae526371f035005e6812666787c903beb0c96d8bb4ad1fe,1,1,1,1,0,0,0,0,5,0
review/B06XR3LT6W.html,fb10fc41cfa8ff095ded7429e03e979e2e029cd0b748a9a81bd20f67c2cf86a4,1,1,1,1,0,0,0,0,5,0
review/B06XZ47JQ5.html,3a6c9d8e4502aa75e3137868edb7d9566e3d07329ebe576eeb53dae835c89c5d,1,1,1,1,0,0,0,0,5,0
review/B0716JTSRW.html,ca9c422154020b283634d150a0af537d7cf42e285b54c9364af0f8c25d8c56f6,1,1,1,1,0,0,0,0,5,0
review/B071KNKBQ1.html,a63fbc5d1cc6c50fb90e24112a0a1732199e4bed0506283bf1c0e0c47f2d40b6,1,1,1,1,0,0,0,0,5,0
review/B071LGVBDM.html,765a79297db66f676569e89da106989bd976f02e9ce3fd72030983ba122b254b,1,1,1,1,0,0,0,0,5,0
review/B074PNTC8L.html,2a8ba6810de2a3318ddce6c701793b0ae6301278882be3fbd3b731ae681082b5,1,1,1,1,0,0,0,0,5,0
review/B0752LG35V.html,aa48b3659ba0941f897f65c68ef2cd4330cca8faa4d53aca17389e19b745e4d7,1,1,1,1,0,0,0,0,5,0
review/B07667D92G.html,992b308916e2be45152381065eb7fcb558ea80e1f4b471153371ae1ccc60acc0,1,1,1,1,0,0,0,0,5,0
review/B0785GRMPG.html,d2167262270e5ff15d54f16bd082f1389ed02ad4d5ed02e07addd97d43c052a3,1,1,1,1,0,0,0,0,5,0
review/B078NPVF7C.html,6e53afd9cd7e32e75b29ef86ee627247dfaf258f04a98535d092684eff810aa7,1,1,1,1,0,0,0,0,5,0
review/B078NQFC84.html,e07a1b688174a55a55426b56073ff5625745ae867e278b7535d37b3163b9ff13,1,1,1,1,0,0,0,0,5,0
review/B078XY4KBR.html,79f0bbfadd20c0d5bb6b35f5ed13ee2f968d9c978ab2cc5ddc4bea4e1dc02840,1,1,1,1,0,0,0,0,5,0
review/B078XY5CMG.html,70c6f3ed2f59336baea266499e7a3b39456534c7528b2068bf2e82c19802758c,1,1,1,1,0,0,0,0,5,0
review/B078XYC3V1.html,e440443e9fe5c71eba9bda5ababf6059935460db3b6ba2ec192363c6323b3abb,1,1,1,1,0,0,0,0,5,0
review/B07B915QRW.html,5ca8d65720b0ab3a37534e6069effa7e3181c16d577a9b66a8e4d0344e53460a,1,1,1,1,0,0,0,0,5,0
review/B07BHGT42W.html,8dbc0e89377b19d0796e6b47cc3dfeb94e5cb9d24ca997e3d13d9f9b38ec7822,1,1,1,1,0,0,0,0,5,0
